Variable,Value
"x[80652074960,55101073921,WodoStateHaz_1]",0.0
"x[52362089971,52361103430,WodoStateHaz_1]",-0.0
"x[52362085321,52362089970,WodoStateHaz_1]",-0.0
"x[52362072280,52362072280,WodoStateHaz_1]",0.0
"x[52180076831,80662074661,WodoStateHaz_1]",0.0
"x[52361103300,52361073930,WodoStateHaz_1]",0.0
"x[52362086120,52362072191,WodoStateHaz_1]",0.0
"x[52361103431,52362085321,WodoStateHaz_1]",0.0
"x[55101066411,52362072190,WodoStateHaz_1]",-0.0
"x[52362078100,52362103091,WodoStateHaz_1]",0.0
"x[52180075590,52180075471,WodoStateHaz_1]",0.0
"x[52182077951,52362082211,WodoStateHaz_1]",0.0
"x[55100074241,52362115631,WodoStateHaz_1]",0.0
"x[52362091361,52180075471,WodoStateHaz_1]",0.0
"x[55101066410,52361085341,WodoStateHaz_1]",0.0
"x[55100066490,52362095850,WodoStateHaz_1]",0.0
"x[52362085321,55101070310,WodoStateHaz_1]",-0.0
"x[55101070310,52362110770,WodoStateHaz_1]",0.0
"x[52362090980,52362085321,WodoStateHaz_1]",0.0
"x[55101066410,52361103300,WodoStateHaz_1]",0.0
"x[52180075591,52362079191,WodoStateHaz_1]",0.0
"x[80652074960,52362078100,WodoStateHaz_1]",0.0
"x[52362091111,52182077950,WodoStateHaz_1]",-0.0
"x[52360073911,52362086121,WodoStateHaz_1]",0.0
"x[55101069371,52362085320,WodoStateHaz_1]",-0.0
"x[52362080380,52362079190,WodoStateHaz_1]",0.0
"x[52362093370,52362102821,WodoStateHaz_1]",0.0
"x[52362095850,52361078411,WodoStateHaz_1]",0.0
"x[55100071721,52361073710,WodoStateHaz_1]",-0.0
"x[52361085180,55101072160,WodoStateHaz_1]",0.0
"x[52362103090,52362101201,WodoStateHaz_1]",0.0
"x[52362109241,52181075560,WodoStateHaz_1]",-0.0
"x[52362090980,52361117580,WodoStateHaz_1]",0.0
"x[52362115631,55101073920,WodoStateHaz_1]",-0.0
"x[52362071861,52361073711,WodoStateHaz_1]",0.0
"x[55101072160,52362085140,WodoStateHaz_1]",0.0
"x[55100072840,55101066411,WodoStateHaz_1]",0.0
"x[52362088060,52362110771,WodoStateHaz_1]",0.0
"x[52362091360,52361078410,WodoStateHaz_1]",0.0
"x[55101071740,52362091110,WodoStateHaz_1]",0.0
"x[52181075651,55100066490,WodoStateHaz_1]",-0.0
"x[52361103300,52362097371,WodoStateHaz_1]",0.0
"x[52362082210,55100069641,WodoStateHaz_1]",0.0
"x[52362083230,52362078460,WodoStateHaz_1]",0.0
"x[55100066490,55101071270,WodoStateHaz_1]",0.0
"x[55101072160,52362095851,WodoStateHaz_1]",0.0
"x[52362097370,52362093371,WodoStateHaz_1]",0.0
"x[55101073920,52362088880,WodoStateHaz_1]",0.0
"x[55101074621,52362084951,WodoStateHaz_1]",0.0
"x[52362073460,52361073930,WodoStateHaz_1]",0.0
"x[55100072041,80652075270,WodoStateHaz_1]",-0.0
"x[52362073461,55100072040,WodoStateHaz_1]",-0.0
"x[55101074621,52362097370,WodoStateHaz_1]",-0.0
"x[52362080381,52361073930,WodoStateHaz_1]",-0.0
"x[52362117651,52361117720,WodoStateHaz_1]",-0.0
"x[52361091180,52362113931,WodoStateHaz_1]",0.0
"x[52360073660,52181075731,WodoStateHaz_1]",0.0
"x[55100074741,52362121801,WodoStateHaz_1]",0.0
"x[52362117731,52362088881,WodoStateHaz_1]",0.0
"x[52362111970,55101066411,WodoStateHaz_1]",0.0
"x[52361091181,52362103090,WodoStateHaz_1]",-0.0
"x[52362082210,52362103090,WodoStateHaz_1]",0.0
"x[52362103091,55100067821,WodoStateHaz_1]",0.0
"x[52362110770,52360073911,WodoStateHaz_1]",0.0
"x[52182077951,52360073661,WodoStateHaz_1]",0.0
"x[55100070280,52362084951,WodoStateHaz_1]",0.0
"x[52362107540,52180076831,WodoStateHaz_1]",0.0
"x[52181075730,52362084950,WodoStateHaz_1]",0.0
"x[52362079191,52182077011,WodoStateHaz_1]",0.0
"x[55101069371,55100067821,WodoStateHaz_1]",0.0
"x[52362091361,52362098030,WodoStateHaz_1]",-0.0
"x[52362079591,55100072840,WodoStateHaz_1]",-0.0
"x[52362072860,52362103090,WodoStateHaz_1]",0.0
"x[52362079590,52362089970,WodoStateHaz_1]",0.0
"x[52362117651,52362071860,WodoStateHaz_1]",-0.0
"x[52362082210,55101069661,WodoStateHaz_1]",0.0
"x[52362086121,52180075590,WodoStateHaz_1]",-0.0
"x[55101069660,52362109240,WodoStateHaz_1]",0.0
"x[52182077950,52361078480,WodoStateHaz_1]",0.0
"x[52361103300,52362121801,WodoStateHaz_1]",0.0
"x[52362088880,52362080380,WodoStateHaz_1]",0.0
"x[55100071720,52361085180,WodoStateHaz_1]",0.0
"x[52362072281,52362079590,WodoStateHaz_1]",-0.0
"x[52362087040,55100066490,WodoStateHaz_1]",0.0
"x[52361073711,55101071270,WodoStateHaz_1]",-0.0
"x[52361085340,52362072281,WodoStateHaz_1]",0.0
"x[52361091180,52362078461,WodoStateHaz_1]",0.0
"x[55100074740,52362103411,WodoStateHaz_1]",0.0
"x[55100072040,52362085140,WodoStateHaz_1]",0.0
"x[52362085321,55100067820,WodoStateHaz_1]",-0.0
t[52362117651],486.83739999999625
"x[55101066161,80152074931,WodoStateHaz_1]",0.0
"x[52362071861,52362117730,WodoStateHaz_1]",-0.0
"x[52362071861,55101066850,WodoStateHaz_1]",-0.0
"x[55101066410,80662074661,WodoStateHaz_1]",0.0
"x[55100066341,55101066851,WodoStateHaz_1]",0.0
"x[52362073460,80652076031,WodoStateHaz_1]",0.0
"x[55101066070,52362072191,WodoStateHaz_1]",0.0
"x[55101071741,52361103300,WodoStateHaz_1]",-0.0
"x[55100074740,25700103690,WodoStateHaz_1]",0.0
"x[80652076030,52362113931,WodoStateHaz_1]",0.0
"x[52362085320,52362121801,WodoStateHaz_1]",0.0
"x[55100066341,52362095850,WodoStateHaz_1]",-0.0
"x[52362078460,52361103301,WodoStateHaz_1]",0.0
"x[55100066490,52362121800,WodoStateHaz_1]",0.0
"x[52361117721,52182078151,WodoStateHaz_1]",0.0
"x[52362087040,52362073461,WodoStateHaz_1]",0.0
"x[52182077950,52182077950,WodoStateHaz_1]",0.0
"x[52362113711,55100072841,WodoStateHaz_1]",0.0
"x[52362115630,55101066851,WodoStateHaz_1]",0.0
"x[55101066850,55101068370,WodoStateHaz_1]",0.0
"x[52361073711,52362103411,WodoStateHaz_1]",0.0
"x[52181075651,52362110770,WodoStateHaz_1]",-0.0
"x[52361073710,80662074660,WodoStateHaz_1]",0.0
"x[52362098031,52362101200,WodoStateHaz_1]",-0.0
"x[80152074931,52362098031,WodoStateHaz_1]",0.0
"x[1010,55100066110,WodoStateHaz_1]",-0.0
"x[55100066491,55101073920,WodoStateHaz_1]",-0.0
"x[52360073911,52182077951,WodoStateHaz_1]",0.0
"x[80652075270,52182077950,WodoStateHaz_1]",0.0
"x[52362110771,52362089970,WodoStateHaz_1]",-0.0
"x[55100066340,80652074960,WodoStateHaz_1]",0.0
"x[55100071720,55101066161,WodoStateHaz_1]",0.0
"x[52361091391,52362113710,WodoStateHaz_1]",-0.0
"x[55101066411,52362119990,WodoStateHaz_1]",-0.0
"x[52361103431,80152074931,WodoStateHaz_1]",0.0
"x[55101066850,52362082211,WodoStateHaz_1]",0.0
"x[52362088061,52362079590,WodoStateHaz_1]",-0.0
"x[55101069370,52181075561,WodoStateHaz_1]",0.0
"x[55101071271,55100066340,WodoStateHaz_1]",-0.0
"x[52362072280,80152074930,WodoStateHaz_1]",0.0
"x[52362113931,52362121190,WodoStateHaz_1]",-0.0
"x[52362087040,52360073661,WodoStateHaz_1]",0.0
"x[55100072840,52362072191,WodoStateHaz_1]",0.0
"x[52361103300,52362072861,WodoStateHaz_1]",0.0
"x[55101069371,55101072161,WodoStateHaz_1]",0.0
"x[52361078410,80152074471,WodoStateHaz_1]",0.0
"x[52362084951,52361091390,WodoStateHaz_1]",-0.0
"x[52362091110,52181076841,WodoStateHaz_1]",0.0
"x[52362108951,52180075590,WodoStateHaz_1]",-0.0
"x[55101066071,80652075270,WodoStateHaz_1]",-0.0
"x[52362088881,52362087040,WodoStateHaz_1]",-0.0
"x[52361078480,52362079190,WodoStateHaz_1]",0.0
"x[52362101200,52362083230,WodoStateHaz_1]",0.0
"x[80152074930,52362084951,WodoStateHaz_1]",0.0
"x[55100072841,52362111970,WodoStateHaz_1]",-0.0
"x[80662076520,52180075470,WodoStateHaz_1]",0.0
"x[52362117171,55100074240,WodoStateHaz_1]",-0.0
"x[52362080381,55100066111,WodoStateHaz_1]",0.0
"x[52361078411,55101073921,WodoStateHaz_1]",0.0
"x[52181075561,52362090981,WodoStateHaz_1]",0.0
"x[52362083231,52362121191,WodoStateHaz_1]",0.0
"x[52362117730,52182077010,WodoStateHaz_1]",0.0
"x[52362117651,80652075270,WodoStateHaz_1]",-0.0
"x[52362072861,80152074471,WodoStateHaz_1]",0.0
"x[52362078100,52362117170,WodoStateHaz_1]",0.0
"x[52362091361,52360073911,WodoStateHaz_1]",0.0
"x[52362072191,52181075651,WodoStateHaz_1]",0.0
"x[52362086121,52362103411,WodoStateHaz_1]",0.0
"x[52362098030,52361073931,WodoStateHaz_1]",0.0
"x[52362084951,25700103690,WodoStateHaz_1]",-0.0
"x[52362091111,52361073931,WodoStateHaz_1]",0.0
"x[52362109240,52362115631,WodoStateHaz_1]",0.0
"x[52362071861,52362085140,WodoStateHaz_1]",-0.0
"x[52362086120,52362080380,WodoStateHaz_1]",0.0
"x[52362080380,52360073660,WodoStateHaz_1]",0.0
"x[55100072041,52362103090,WodoStateHaz_1]",-0.0
"x[52361103301,52360073661,WodoStateHaz_1]",0.0
"x[52362091361,52362071861,WodoStateHaz_1]",0.0
"x[52362115281,52181075650,WodoStateHaz_1]",-0.0
"x[52362115281,55101066851,WodoStateHaz_1]",0.0
"x[52362109240,52362121801,WodoStateHaz_1]",0.0
"x[55101073920,52362071860,WodoStateHaz_1]",0.0
"x[55101067850,52360073910,WodoStateHaz_1]",0.0
"x[52362082210,55101071741,WodoStateHaz_1]",0.0
"x[55101072160,55101066160,WodoStateHaz_1]",0.0
"x[52362103411,80662076521,WodoStateHaz_1]",0.0
"x[55100067820,52362111970,WodoStateHaz_1]",0.0
"x[25700103690,52362087041,WodoStateHaz_1]",0.0
"x[52362085320,52362072191,WodoStateHaz_1]",0.0
"x[52362117651,55101072160,WodoStateHaz_1]",-0.0
"x[52362091361,55101066071,WodoStateHaz_1]",0.0
"x[52362117590,52361103430,WodoStateHaz_1]",0.0
"x[80652075271,52362103411,WodoStateHaz_1]",0.0
"x[55101071740,52180075591,WodoStateHaz_1]",0.0
"x[52361091181,52180075590,WodoStateHaz_1]",-0.0
"x[52360073910,55101072161,WodoStateHaz_1]",0.0
"x[52362086121,52362102821,WodoStateHaz_1]",0.0
"x[52362098031,55101074621,WodoStateHaz_1]",0.0
"x[80662076520,52362115631,WodoStateHaz_1]",0.0
"x[52361078481,55100072040,WodoStateHaz_1]",-0.0
"x[55101066850,52362073461,WodoStateHaz_1]",0.0
"x[55101066850,55100066340,WodoStateHaz_1]",0.0
"x[52362101200,25700103690,WodoStateHaz_1]",0.0
"x[80152074470,52181075731,WodoStateHaz_1]",0.0
"x[55101071271,55100067821,WodoStateHaz_1]",0.0
"x[52362113931,52180076831,WodoStateHaz_1]",0.0
"x[52361078480,52362090980,WodoStateHaz_1]",0.0
"x[52362113710,55101074621,WodoStateHaz_1]",0.0
"x[80662074660,52362072190,WodoStateHaz_1]",0.0
"x[52362072280,55100066341,WodoStateHaz_1]",0.0
"x[55100072840,52360073660,WodoStateHaz_1]",0.0
"x[52362091361,52362079590,WodoStateHaz_1]",-0.0
"x[52361078411,25700103691,WodoStateHaz_1]",0.0
"x[80152074471,52362088881,WodoStateHaz_1]",0.0
"x[52362117651,52362071861,WodoStateHaz_1]",0.0
"x[52362108951,52362111971,WodoStateHaz_1]",0.0
"x[52362093370,52361117580,WodoStateHaz_1]",0.0
"x[52362121190,52361078480,WodoStateHaz_1]",0.0
"x[55101066070,52181075560,WodoStateHaz_1]",0.0
"x[55101069370,52362111971,WodoStateHaz_1]",0.0
"x[80152074930,52361091391,WodoStateHaz_1]",0.0
"x[52182077011,52362107540,WodoStateHaz_1]",-0.0
"x[52362117591,52362103091,WodoStateHaz_1]",0.0
"x[55101071741,52362090981,WodoStateHaz_1]",0.0
"x[52361085180,55100067821,WodoStateHaz_1]",0.0
"x[55100066111,52362087040,WodoStateHaz_1]",-0.0
"x[52362087041,52181076841,WodoStateHaz_1]",0.0
"x[52361091391,52362089970,WodoStateHaz_1]",-0.0
"x[52361103431,52362117171,WodoStateHaz_1]",0.0
"x[55100066111,52362103090,WodoStateHaz_1]",-0.0
"x[52362078100,52180076831,WodoStateHaz_1]",0.0
"x[55101071741,52362072861,WodoStateHaz_1]",0.0
"x[55101071740,52362108950,WodoStateHaz_1]",0.0
"x[52362108950,52180076831,WodoStateHaz_1]",0.0
"x[52361078410,52362098031,WodoStateHaz_1]",0.0
"x[52362110770,55100067820,WodoStateHaz_1]",0.0
"x[55100072840,55100074740,WodoStateHaz_1]",0.0
"x[52362091111,55101068370,WodoStateHaz_1]",-0.0
"x[55100066111,52360073661,WodoStateHaz_1]",0.0
"x[52362115281,55101073920,WodoStateHaz_1]",-0.0
"x[80652075271,52362109241,WodoStateHaz_1]",0.0
"x[55101069661,52362085141,WodoStateHaz_1]",0.0
"x[52361103300,55100069641,WodoStateHaz_1]",0.0
"x[52362117651,52362089970,WodoStateHaz_1]",-0.0
"x[52361103431,55101066851,WodoStateHaz_1]",0.0
"x[55100069640,52362084950,WodoStateHaz_1]",0.0
"x[52362079191,52362082210,WodoStateHaz_1]",-0.0
"x[52361117721,80662074660,WodoStateHaz_1]",-0.0
"x[55101074621,55101074620,WodoStateHaz_1]",0.0
"x[52360073660,52362117731,WodoStateHaz_1]",0.0
"x[55100071721,55101071741,WodoStateHaz_1]",0.0
"x[52362091361,55101068371,WodoStateHaz_1]",0.0
"x[52362121801,52362107541,WodoStateHaz_1]",0.0
"x[55100071721,52182078151,WodoStateHaz_1]",0.0
"x[55100071720,80652075271,WodoStateHaz_1]",0.0
"x[55101067850,80662074660,WodoStateHaz_1]",0.0
"x[52362111970,52362107541,WodoStateHaz_1]",0.0
"x[55100074241,55100072041,WodoStateHaz_1]",0.0
"x[52181076841,52362091110,WodoStateHaz_1]",-0.0
"x[55101069661,55100074740,WodoStateHaz_1]",-0.0
"x[52362082211,52362072190,WodoStateHaz_1]",-0.0
"x[55101073920,52362072860,WodoStateHaz_1]",0.0
"x[52362093370,52362087041,WodoStateHaz_1]",0.0
t[55100074241],454.61289999999946
"x[55100066341,52362121191,WodoStateHaz_1]",0.0
"x[55101071740,52362111970,WodoStateHaz_1]",0.0
"x[52362102820,80652074961,WodoStateHaz_1]",0.0
"x[52361117580,52362078101,WodoStateHaz_1]",0.0
"x[52362109240,52362090981,WodoStateHaz_1]",0.0
"x[52362098031,52362108951,WodoStateHaz_1]",0.0
"x[52362109240,52361085340,WodoStateHaz_1]",0.0
"x[52362085321,52362079191,WodoStateHaz_1]",0.0
"x[52362101001,52181075731,WodoStateHaz_1]",0.0
"x[52361085341,55101069370,WodoStateHaz_1]",-0.0
"x[52362088881,55100067821,WodoStateHaz_1]",0.0
"x[52362088881,55101071740,WodoStateHaz_1]",-0.0
"x[52182078151,52362072281,WodoStateHaz_1]",0.0
"x[52361073711,55100074240,WodoStateHaz_1]",-0.0
"x[52361085341,52362097370,WodoStateHaz_1]",-0.0
"x[80152074471,52362080381,WodoStateHaz_1]",0.0
"x[55101071741,52362093370,WodoStateHaz_1]",-0.0
"x[80152074930,52362117170,WodoStateHaz_1]",0.0
"x[52361117580,52181075730,WodoStateHaz_1]",0.0
"x[80152074931,52361091391,WodoStateHaz_1]",0.0
"x[52362090980,52362110771,WodoStateHaz_1]",0.0
"x[55100072041,52362095850,WodoStateHaz_1]",-0.0
"x[52362093370,52362113931,WodoStateHaz_1]",0.0
"x[52362121801,52362072280,WodoStateHaz_1]",-0.0
"x[55100069641,52181075650,WodoStateHaz_1]",-0.0
"x[52362102820,52362117650,WodoStateHaz_1]",0.0
"x[52181075651,52362117731,WodoStateHaz_1]",0.0
"x[52362079190,52362085320,WodoStateHaz_1]",0.0
"x[55101071740,80662076521,WodoStateHaz_1]",0.0
"x[52182077951,55101067851,WodoStateHaz_1]",0.0
"x[52362109241,80152074470,WodoStateHaz_1]",-0.0
"x[52180075470,52361073711,WodoStateHaz_1]",0.0
"x[55101069661,55100072041,WodoStateHaz_1]",0.0
"x[55101074621,52361091181,WodoStateHaz_1]",0.0
"x[52361103430,52180075471,WodoStateHaz_1]",0.0
"x[55100074240,52361078480,WodoStateHaz_1]",0.0
"x[52181075651,52361091391,WodoStateHaz_1]",0.0
"x[80652074961,80152074470,WodoStateHaz_1]",-0.0
"x[55100074240,55101066160,WodoStateHaz_1]",0.0
"x[52362117730,80652076031,WodoStateHaz_1]",0.0
"x[52362089970,55100066491,WodoStateHaz_1]",0.0
"x[80662074661,52362079191,WodoStateHaz_1]",0.0
"x[52362097370,80152074930,WodoStateHaz_1]",0.0
"x[52362088880,55100070281,WodoStateHaz_1]",0.0
"x[52182077011,55100072841,WodoStateHaz_1]",0.0
"x[52362107541,55101066071,WodoStateHaz_1]",0.0
"x[55100066111,55100071720,WodoStateHaz_1]",-0.0
"x[52362111971,52362101001,WodoStateHaz_1]",0.0
"x[55100072841,52361117721,WodoStateHaz_1]",0.0
"x[52362083231,52362121800,WodoStateHaz_1]",-0.0
"x[55100072841,52362115280,WodoStateHaz_1]",-0.0
"x[55100066111,52362095850,WodoStateHaz_1]",-0.0
"x[52182077010,52360073910,WodoStateHaz_1]",0.0
"x[52362115630,52362098031,WodoStateHaz_1]",0.0
"x[52362115281,55100072840,WodoStateHaz_1]",-0.0
"x[52181075650,55101072161,WodoStateHaz_1]",0.0
"x[52362091111,52362097370,WodoStateHaz_1]",-0.0
"x[52361117581,55100067821,WodoStateHaz_1]",0.0
"x[52362091360,52362101200,WodoStateHaz_1]",0.0
"x[52360073660,55101068371,WodoStateHaz_1]",0.0
"x[80152074470,55101066071,WodoStateHaz_1]",0.0
"x[52362085140,52361085341,WodoStateHaz_1]",0.0
"x[55100071721,55101066410,WodoStateHaz_1]",-0.0
"x[52362084951,52362117171,WodoStateHaz_1]",0.0
"x[52361073930,52362121801,WodoStateHaz_1]",0.0
"x[52362090981,52361103301,WodoStateHaz_1]",0.0
"x[52362087040,52362103091,WodoStateHaz_1]",0.0
"x[55101066851,55100072041,WodoStateHaz_1]",0.0
"x[55100066110,52181075650,WodoStateHaz_1]",0.0
"x[52362086121,80662076521,WodoStateHaz_1]",0.0
"x[80152074930,55101069660,WodoStateHaz_1]",0.0
"x[52362083231,55101073921,WodoStateHaz_1]",0.0
"x[55101071271,52361103300,WodoStateHaz_1]",-0.0
"x[55100066491,52361103300,WodoStateHaz_1]",-0.0
"x[55101071741,80662076521,WodoStateHaz_1]",0.0
"x[52362110771,52362110770,WodoStateHaz_1]",0.0
"x[55100074740,52362113710,WodoStateHaz_1]",0.0
"x[52361103430,52360073660,WodoStateHaz_1]",0.0
"x[52181075560,55100071720,WodoStateHaz_1]",0.0
"x[52362117730,55101070310,WodoStateHaz_1]",0.0
"x[52362102821,52362108951,WodoStateHaz_1]",0.0
"x[52362113930,52361103301,WodoStateHaz_1]",0.0
"x[25700103691,52362078101,WodoStateHaz_1]",0.0
"x[52360073910,52361078480,WodoStateHaz_1]",0.0
"x[55101072160,55100066341,WodoStateHaz_1]",0.0
"x[52362115630,52362101200,WodoStateHaz_1]",0.0
"y[55100072841,WodoStateHaz_1]",1.0
"x[52361117720,52361073930,WodoStateHaz_1]",0.0
"x[52362117730,55100071720,WodoStateHaz_1]",0.0
"x[52361085341,55100074740,WodoStateHaz_1]",-0.0
"x[52362109240,55100071721,WodoStateHaz_1]",0.0
"x[52362072190,55101074621,WodoStateHaz_1]",0.0
"x[52362109241,52362072191,WodoStateHaz_1]",0.0
"x[52361073930,52362117650,WodoStateHaz_1]",0.0
"x[52182077011,52362103411,WodoStateHaz_1]",0.0
"x[52182077010,52362101001,WodoStateHaz_1]",0.0
"x[80652074960,52362108950,WodoStateHaz_1]",0.0
"x[52362121191,52182078151,WodoStateHaz_1]",0.0
"x[80152074930,55100066340,WodoStateHaz_1]",0.0
"x[52362098030,52362086120,WodoStateHaz_1]",0.0
"x[52362113711,55101071741,WodoStateHaz_1]",0.0
"x[80662074661,52362108951,WodoStateHaz_1]",0.0
"x[52361103430,52361091391,WodoStateHaz_1]",0.0
"x[52362121801,52182077950,WodoStateHaz_1]",-0.0
"x[80662074660,52362113930,WodoStateHaz_1]",0.0
"x[52361085340,52361085180,WodoStateHaz_1]",0.0
"x[52362084951,52360073911,WodoStateHaz_1]",0.0
"x[55100072041,55100067821,WodoStateHaz_1]",0.0
"x[52361078481,52361078481,WodoStateHaz_1]",0.0
"x[52362090980,52362109241,WodoStateHaz_1]",0.0
"x[52361078411,55101066851,WodoStateHaz_1]",0.0
"x[52362097371,55101069661,WodoStateHaz_1]",0.0
"x[52362102821,52362087041,WodoStateHaz_1]",0.0
"x[55100071720,52362115630,WodoStateHaz_1]",0.0
"x[52362088060,55100072841,WodoStateHaz_1]",0.0
"x[52362115281,52362110770,WodoStateHaz_1]",-0.0
"x[52361091180,52362117171,WodoStateHaz_1]",0.0
"x[52181075651,52181075730,WodoStateHaz_1]",-0.0
"x[55101068371,52362110771,WodoStateHaz_1]",0.0
"x[55100070281,52362087041,WodoStateHaz_1]",0.0
"x[55100072041,52362121801,WodoStateHaz_1]",0.0
"x[52362117731,52362103410,WodoStateHaz_1]",-0.0
"x[80662076520,52361085181,WodoStateHaz_1]",0.0
"x[52362103091,80152074931,WodoStateHaz_1]",0.0
"x[55100067821,52362080380,WodoStateHaz_1]",-0.0
"x[52362111970,55101066071,WodoStateHaz_1]",0.0
"x[52362088060,52362078101,WodoStateHaz_1]",0.0
"x[55101066850,55101066161,WodoStateHaz_1]",0.0
"x[52362079191,80652075270,WodoStateHaz_1]",-0.0
"x[52362072861,52362072860,WodoStateHaz_1]",0.0
"x[52181075561,55100071721,WodoStateHaz_1]",0.0
"x[52362078461,52361085180,WodoStateHaz_1]",-0.0
"x[52362119990,52362087040,WodoStateHaz_1]",0.0
"x[80652075270,52362111971,WodoStateHaz_1]",0.0
"x[52362115631,55101073921,WodoStateHaz_1]",0.0
"x[52362078101,52362117731,WodoStateHaz_1]",0.0
"x[52180075591,52362115630,WodoStateHaz_1]",-0.0
"x[52180076830,52362107541,WodoStateHaz_1]",0.0
"x[55101066070,52362103411,WodoStateHaz_1]",0.0
"x[52362072191,52361091181,WodoStateHaz_1]",0.0
"x[52362091361,52362103410,WodoStateHaz_1]",-0.0
"x[52362093370,80662076520,WodoStateHaz_1]",0.0
"x[52362079590,52362115281,WodoStateHaz_1]",0.0
"x[55101069660,52362121800,WodoStateHaz_1]",0.0
"x[52362088881,52361103301,WodoStateHaz_1]",0.0
"x[52180075470,52362109241,WodoStateHaz_1]",0.0
"x[52180076830,52362079190,WodoStateHaz_1]",0.0
"x[25700103690,52180076830,WodoStateHaz_1]",0.0
"x[52362091361,52362117590,WodoStateHaz_1]",-0.0
"x[55101069371,52361085341,WodoStateHaz_1]",0.0
"x[55101066410,55101069660,WodoStateHaz_1]",0.0
"x[52362079191,55101072161,WodoStateHaz_1]",0.0
"x[52361117580,80652076030,WodoStateHaz_1]",0.0
"x[25700103691,52362107541,WodoStateHaz_1]",0.0
"x[52362113711,52362101000,WodoStateHaz_1]",-0.0
"x[55101066411,55100066340,WodoStateHaz_1]",-0.0
"x[52361085340,55101066411,WodoStateHaz_1]",0.0
"x[52362079190,52362119990,WodoStateHaz_1]",0.0
"x[52362085321,52362121190,WodoStateHaz_1]",-0.0
"x[52362113710,55101067850,WodoStateHaz_1]",0.0
"x[52362086121,52362078101,WodoStateHaz_1]",0.0
"x[52182077010,52361078411,WodoStateHaz_1]",0.0
"x[52362072280,80652076030,WodoStateHaz_1]",0.0
"x[55100067820,52362078460,WodoStateHaz_1]",0.0
"x[55101071271,52362098031,WodoStateHaz_1]",0.0
"x[52362101200,52362101001,WodoStateHaz_1]",0.0
"x[52361078480,52362101000,WodoStateHaz_1]",0.0
"x[52362113711,52362095851,WodoStateHaz_1]",0.0
"x[55101074620,55101072160,WodoStateHaz_1]",0.0
"x[52362113930,55100071721,WodoStateHaz_1]",0.0
"x[52362121190,52362117170,WodoStateHaz_1]",0.0
"x[52362117590,52181075650,WodoStateHaz_1]",0.0
"x[55101071270,52362117651,WodoStateHaz_1]",0.0
"x[52360073910,52362090981,WodoStateHaz_1]",0.0
"x[52362121191,52362117730,WodoStateHaz_1]",-0.0
"x[55100070280,52361103431,WodoStateHaz_1]",0.0
"x[55100074240,52361103431,WodoStateHaz_1]",0.0
"x[52362072860,52362088880,WodoStateHaz_1]",0.0
"x[52362119990,52362072281,WodoStateHaz_1]",0.0
"x[55101071270,55101066070,WodoStateHaz_1]",0.0
"x[52362102821,55101066411,WodoStateHaz_1]",0.0
"x[52362072190,52361085181,WodoStateHaz_1]",0.0
"x[52362073461,80652075270,WodoStateHaz_1]",-0.0
"x[55101069370,80152074930,WodoStateHaz_1]",0.0
"x[80152074470,52362098031,WodoStateHaz_1]",0.0
"x[55101066851,52362117170,WodoStateHaz_1]",-0.0
"x[52361073931,52182077951,WodoStateHaz_1]",0.0
"x[52361073710,52361103430,WodoStateHaz_1]",0.0
"x[55100071720,52362107541,WodoStateHaz_1]",0.0
"x[55101072161,55100066340,WodoStateHaz_1]",-0.0
"x[25700103690,52362117590,WodoStateHaz_1]",0.0
"x[52362093371,52362108951,WodoStateHaz_1]",0.0
"x[52362087041,25700103690,WodoStateHaz_1]",-0.0
"x[52362117731,52362097371,WodoStateHaz_1]",0.0
"x[52362078460,52362090980,WodoStateHaz_1]",0.0
"x[55100070281,52361078410,WodoStateHaz_1]",-0.0
"x[52362113710,52360073661,WodoStateHaz_1]",0.0
"x[55101074620,52362108950,WodoStateHaz_1]",0.0
"x[52362103091,55101066161,WodoStateHaz_1]",0.0
"x[55100066490,55101073921,WodoStateHaz_1]",0.0
"x[52361117721,55101066850,WodoStateHaz_1]",-0.0
"x[52362102820,80662074661,WodoStateHaz_1]",0.0
